"external_id","duplicate_detection","external_name","manufacturer","category","last_update","qty_requested","created_date","source_file","import_date"
"992251/2","? Unique","Valaclean roll Einmaltücher, 22 x 30cm (Valatex extra)      ","","Reinigung & Körperpflege","","54","","Product without substitute.csv","2026-05-25"
"187000/3","? Unique","Bel Premium - Wattestäbchen                                 ","","Kompressen & Tupfer","","48","","Product without substitute.csv","2026-05-25"
"938719/3","? Unique","Gynäkologie-Perineal-Set II, Foliodrape Protect plus        ","","Sets & Kits","","28","","Product without substitute.csv","2026-05-25"
"980559/0","? Unique","Cutasept F farblos 1000ml                                   ","","Desinfektion & Hygiene","","20","","Product without substitute.csv","2026-05-25"
"996857/5","? Unique","Pur-Zellin Box  leer                                        ","","Zubehör & Verbrauchsmaterial","","6","","Product without substitute.csv","2026-05-25"
"PRO400L","? Unique","U-Handschuh Sensicare Pro Chemo L 400mm","","Handschuhe","","5000","","Product without substitute.csv","2026-05-25"
"PRO400M","? Unique","U-Handschuh Sensicare Pro Chemo M 400mm","","Handschuhe","","7000","","Product without substitute.csv","2026-05-25"
"PRO400S","? Unique","U-Handschuh Sensicare Pro Chemo S 400mm","","Handschuhe","","500","","Product without substitute.csv","2026-05-25"
"149100508","? Unique","Spritze Omnifix 3ml Luer-Lock 4617022V","","Injektion & Punktion","","5100","","Product without substitute.csv","2026-05-25"
"102010101","? Unique","Kanüle Gr.12 G22/0,70x30mm schwarz","","Injektion & Punktion","","16000","","Product without substitute.csv","2026-05-25"
"102010102","? Unique","Kanüle, Sondergröße G23 0,60x60mm","","Injektion & Punktion","","2000","","Product without substitute.csv","2026-05-25"
"102010201","? Unique","Kanüle Gr.17  G24/0,55x25mm lila","","Injektion & Punktion","","6000","","Product without substitute.csv","2026-05-25"
"102010300","? Unique","Kanüle, Sondergröße G18/1,2x40mm","","Injektion & Punktion","","400000","","Product without substitute.csv","2026-05-25"
"102010402","? Unique","Kanüle Gr.14 G23/0,60x30mm blau","","Injektion & Punktion","","1000","","Product without substitute.csv","2026-05-25"
"102010403","? Unique","Kanüle Gr.16  G23/0,60x25mm blau","","Injektion & Punktion","","20000","","Product without substitute.csv","2026-05-25"
"102020101","? Unique","Kanüle, Sondergröße G21/0,80x50mm","","Injektion & Punktion","","6000","","Product without substitute.csv","2026-05-25"
"102020102","? Unique","Kanüle Gr.2  G21/0,80x40mm grün","","Injektion & Punktion","","33000","","Product without substitute.csv","2026-05-25"
"102020203","? Unique","Kanüle, Sondergröße G20/0,90x70mm","","Injektion & Punktion","","4400","","Product without substitute.csv","2026-05-25"
"149380107","? Unique","Kanüle Gr.18 G26/0,45x25mm braun","","Injektion & Punktion","","8000","","Product without substitute.csv","2026-05-25"
"149400507","? Unique","Kanüle Insulin Sondergröße G26/0,45x12mm","","Injektion & Punktion","","9400","","Product without substitute.csv","2026-05-25"
"149410408","? Unique","Kanüle, Sondergröße G20/0,90x50mm","","Injektion & Punktion","","3000","","Product without substitute.csv","2026-05-25"
"149330905","? Unique","Kanüle Safety G20/ 0,90x40mm gelb","","Injektion & Punktion","","4000","","Product without substitute.csv","2026-05-25"
"149330906","? Unique","Kanüle Safety G27/ 0,40x13mm grau","","Injektion & Punktion","","11000","","Product without substitute.csv","2026-05-25"
"SE-093-MA30-CL1","? Unique","Seni San Classic Maxi a30, PZN 17894148, Hm.Nr. 15.25.30.2125","","Inkontinenzversorgung","","9510","","Product without substitute.csv","2026-05-25"
"SE-093-PR30-G01","? Unique","Seni San Prima (Gr.1) a30, PZN 18329539, Hm.Nr. 15.25.30.1022","","Inkontinenzversorgung","","8640","","Product without substitute.csv","2026-05-25"
"SE-094-SM30-CB1","? Unique","Seni Classic Basic Small a30, PZN 13335819, Hm.Nr. 15.25.31.0028","","Inkontinenzversorgung","","7140","","Product without substitute.csv","2026-05-25"
"SE-092-XL25-FS1","? Unique","Seni Fix Soft X-Large a25, PZN 17261992, Hm.Nr. 15.25.02.1004","","Inkontinenzversorgung","","6225","","Product without substitute.csv","2026-05-25"
"BE-032-RE16-027","? Unique","bella Tampo Tampons Regular 16 Stück","","Sonstige medizinische Produkte","","6016","","Product without substitute.csv","2026-05-25"
"SE-092-M100-HE1","? Unique","Seni Fix HE Medium a100","","Inkontinenzversorgung","","11800","2026-03-05","Product without substitute.csv","2026-05-25"
"BD-063-NR30-008","? Unique","bella Mamma Stilleinlagen 30 Stück PZN 11348232","","Sonstige medizinische Produkte","","3600","","Product without substitute.csv","2026-05-25"
"SE-094-2X10-A02","? Unique","***Super Seni Plus 2-Xl a 10 , PZN 13835321, Hm.Nr. -","","Inkontinenzversorgung","","3560","","Product without substitute.csv","2026-05-25"
"SE-092-XL05-003","? Unique","Seni Fix Comfort Extra Large a5, PZN 10791089, Hm.Nr. 15.25.02.1133","","Inkontinenzversorgung","","3030","","Product without substitute.csv","2026-05-25"
"SE-096-LA30-AC1","? Unique","Seni Active Classic Large a30, PZN 13330466, Hm.Nr. 15.25.31.5031","","Inkontinenzversorgung","","2970","","Product without substitute.csv","2026-05-25"
"SE-093-PX30-G01","? Unique","Seni San Plus Extra (Gr.3+) a30, PZN 18329640, Hm.Nr. 15.25.30.2039","","Inkontinenzversorgung","","2610","","Product without substitute.csv","2026-05-25"
"SE-093-RX30-G01","? Unique","Seni San Regular Extra (Gr.3+) a30, PZN 18329663, Hm.Nr. 15.25.30.2139","","Inkontinenzversorgung","","2370","","Product without substitute.csv","2026-05-25"
"SE-092-LA05-003","? Unique","Seni Fix Comfort Large a5, PZN 10791043, Hm.Nr. 15.25.02.1134","","Inkontinenzversorgung","","2370","","Product without substitute.csv","2026-05-25"
"SE-094-SM30-SC1","? Unique","Seni Classic Small a30, PZN 13334576, Hm.Nr. 15.25.31.3032","","Inkontinenzversorgung","","2250","","Product without substitute.csv","2026-05-25"
"SE-097-XL10-G02","? Unique","Seni Optima Plus Extra Large a10, PZN 1689340, Hm.Nr. 15.25.31.8140","","Inkontinenzversorgung","","2240","","Product without substitute.csv","2026-05-25"
"SE-096-SM30-AC1","? Unique","Seni Active Classic Small a30, PZN 13330414, Hm.Nr. 15.25.31.0042","","Inkontinenzversorgung","","2100","","Product without substitute.csv","2026-05-25"
"SE-092-L100-B01","? Unique","Seni Fix Basic Large a100, PZN 14042172, Hm.Nr. 15.25.02.1147","","Inkontinenzversorgung","","2000","","Product without substitute.csv","2026-05-25"
"SE-094-XL30-CH2","? Unique","Seni Classic Plus HE Extra Large a30","","Inkontinenzversorgung","","1830","","Product without substitute.csv","2026-05-25"
"SE-096-XL30-AC1","? Unique","Seni Active Classic Extra Large a30, PZN 13330489, Hm.Nr. 15.25.31.5037","","Inkontinenzversorgung","","1800","","Product without substitute.csv","2026-05-25"
"SE-094-ME30-CP2","? Unique","Seni Classic Plus Medium a30, PZN 13334702, Hm.Nr. 15.25.31.7056","","Inkontinenzversorgung","","1800","","Product without substitute.csv","2026-05-25"
"SE-092-LA25-FS1","? Unique","Seni Fix Soft Large a25, PZN 17261963, Hm.Nr. 15.25.02.1015","","Inkontinenzversorgung","","1800","","Product without substitute.csv","2026-05-25"
"SE-093-AL30-G01","? Unique","Seni San Alvi (Empfohlen Bei Stuhlinkontinenz) a30, PZN 18329410, Hm.Nr. -","","Inkontinenzversorgung","","1590","","Product without substitute.csv","2026-05-25"
"SE-092-3X05-003","? Unique","Seni Fix Comfort 3X- Large a5, PZN 10790807, Hm.Nr. 15.25.02.1129","","Inkontinenzversorgung","","1440","","Product without substitute.csv","2026-05-25"
"SE-092-2X25-FS1","? Unique","Seni Fix Soft 2Xl a25, PZN 17262075, Hm.Nr. 15.25.02.1003","","Inkontinenzversorgung","","1300","","Product without substitute.csv","2026-05-25"
"SE-091-SN30-G01","? Unique","Seni Soft Normal 40 cm x 60 cm a30, PZN 12338336, Hm.Nr. -","","Inkontinenzversorgung","","1080","","Product without substitute.csv","2026-05-25"
"MA-134-SEL2-107","? Unique","Lochtuch L2 75x90 cm, Loch 10x15 cm, selbstklebend, A 1, steril","","Inkontinenz & Hygiene","","960","","Product without substitute.csv","2026-05-25"
"SE-092-2X05-003","? Unique","Seni Fix Comfort 2X- Large a5, PZN 10791126, Hm.Nr. 15.25.02.1132","","Inkontinenzversorgung","","920","","Product without substitute.csv","2026-05-25"
"SE-981-MYJK-001","? Unique","***Seni Care Waschhandschuhe (Foliert) a50 PZN 00603968","","Handschuhe","","900","","Product without substitute.csv","2026-05-25"
"BE-012-MN10-W02","? Unique","bella Maxi Damenbinden Night ohne Flügel 10 Stück PZN 18441354","","Bandagen & Kompression","","900","","Product without substitute.csv","2026-05-25"
"SE-096-XX10-A02","? Unique","Seni Active Plus 2-Xl a10, PZN 14162522, Hm.Nr. -","","Inkontinenzversorgung","","730","","Product without substitute.csv","2026-05-25"
"SE-095-EX15-G03","? Unique","Seni Man Extra a15 , PZN 9508007, Hm.Nr. 15.25.30.5048","","Inkontinenzversorgung","","720","","Product without substitute.csv","2026-05-25"
"SE-981-MN50-Z02","? Unique","Seni Care Waschhandschuhe ohne Folie a50, PZN 05565557, Hm.Nr. -","","Handschuhe","","600","","Product without substitute.csv","2026-05-25"
"SE-093-UN30-G01","? Unique","Seni San Uni (Gr.2) a30, PZN 18329344, Hm.Nr. 15.25.30.2136","","Inkontinenzversorgung","","570","","Product without substitute.csv","2026-05-25"
"SE-096-ME30-AC1","? Unique","Seni Active Classic Medium a30, PZN 13330437, Hm.Nr. 15.25.31.4048","","Inkontinenzversorgung","","570","","Product without substitute.csv","2026-05-25"
"SE-094-LA30-SC1","? Unique","Seni Classic Large a30, PZN 13334613, Hm.Nr. 15.25.31.8155","","Inkontinenzversorgung","","480","","Product without substitute.csv","2026-05-25"
"SE-094-XL30-SC1","? Unique","Seni Classic Extra Large a30, PZN 13334665, Hm.Nr. 15.25.31.8156","","Inkontinenzversorgung","","480","","Product without substitute.csv","2026-05-25"
"SE-092-ME25-FS1","? Unique","Seni Fix Soft Medium a25, PZN 17261940, Hm.Nr. 15.25.02.1178","","Inkontinenzversorgung","","400","","Product without substitute.csv","2026-05-25"
"SE-091-SN25-D03","? Unique","Seni Soft Normal 90 cm x 60 cm a25, PZN 17169571, Hm.Nr. 19.40.05.5112","","Inkontinenzversorgung","","250","","Product without substitute.csv","2026-05-25"
"SE-094-2X10-G02","? Unique","Seni Super Plus 2-Xl a 10 , PZN 13835321","","Inkontinenzversorgung","","230","","Product without substitute.csv","2026-05-25"
"SE-095-NO15-SC2","? Unique","Seni Control Normal a15, PZN 11509959, Hm.Nr. 15.25.30.5039","","Inkontinenzversorgung","","150","","Product without substitute.csv","2026-05-25"
"SE-096-XL30-CH1","? Unique","***Seni Active Classic HE Extra Large a30","","Inkontinenzversorgung","","90","","Product without substitute.csv","2026-05-25"
"BE-139-N015-004","? Unique","Absorgyn Rechteckvorlagen ohne Folie 35x11 cm A15 nicht steril","","Inkontinenzversorgung","","90","","Product without substitute.csv","2026-05-25"
"BE-012-MN12-001","? Unique","***bella Maxi Binden Nacht 12 Stück","","Bandagen & Kompression","","60","","Product without substitute.csv","2026-05-25"
"SE-094-XS10-A01","? Unique","***Super Seni Extra Small a10, PZN 3427153, Hm.Nr. 15.25.31.0027","","Inkontinenzversorgung","","30","","Product without substitute.csv","2026-05-25"
"SE-095-2L15-001","? Unique","Seni Man Normal Level 2 a15, PZN 18270993, Hm.Nr. 15.25.30.5301","","Inkontinenzversorgung","","15","","Product without substitute.csv","2026-05-25"
"SX07","? Unique","Humana Anfangsmilch Pre trinkfertig 90ml   (24)","","Sonstige medizinische Produkte","","23472","","Product without substitute.csv","2026-05-25"
"SZ01","? Unique","Aptamil PDF trinkfertig 90 ml   (24)","","Sonstige medizinische Produkte","","9120","","Product without substitute.csv","2026-05-25"
"SG01","? Unique","Nestle Beba Expert HA Pre trinkfertig Fla. 90ml   (32)","","Sonstige medizinische Produkte","","7736","","Product without substitute.csv","2026-05-25"
"QU55","? Unique","Nutilis Powder Dickungsmittel Sachet 12g   (20)","","Sonstige medizinische Produkte","","5420","","Product without substitute.csv","2026-05-25"
"FC01","? Unique","Fresubin Creme 125g (diverse Geschmacksrichtungen)   (24*)","","Atemwege & Ernährung","","5356","","Product without substitute.csv","2026-05-25"
"SZ22","? Unique","Beba Frühgeborenennahrung Stufe 1 Glas-EWF 90ml   (32)","","Sonstige medizinische Produkte","","2496","","Product without substitute.csv","2026-05-25"
"FR23","? Unique","Fresubin protein energy Drink 200ml Cappuccino   (4)","","Atemwege & Ernährung","","2480","","Product without substitute.csv","2026-05-25"
"FR63","? Unique","Fresubin HP energy neutral EasyBag 500ml   (15)","","Atemwege & Ernährung","","1980","","Product without substitute.csv","2026-05-25"
"BS36","? Unique","Fresubin renal 200ml Vanille (Trink- u.Sondennahrung) 2kcal/ml   (4)","","Atemwege & Ernährung","","1968","","Product without substitute.csv","2026-05-25"
"SW26","? Unique","Hipp Sondennahrung Pute mit Mais & Karotte  Fla. 500ml ohne Milchzutaten  (12)","","Atemwege & Ernährung","","1956","","Product without substitute.csv","2026-05-25"
"EN54","? Unique","Fresubin energy fibre Drink Schoko 200ml   (4)","","Atemwege & Ernährung","","1376","","Product without substitute.csv","2026-05-25"
"FR09","? Unique","Fresubin energy fibre Drink Vanille 200ml   (4)","","Atemwege & Ernährung","","1292","","Product without substitute.csv","2026-05-25"
"RF80","? Unique","Resource 2.0 + fibre 200ml Mischkarton   (4)","","Zubehör & Verbrauchsmaterial","","1100","","Product without substitute.csv","2026-05-25"
"EN46","? Unique","Fresubin energy Drink Multifrucht 200ml   (4)","","Atemwege & Ernährung","","812","","Product without substitute.csv","2026-05-25"
"SW17","? Unique","Survimed OPD HN, Easy Bag   (15)","","Sonstige medizinische Produkte","","795","","Product without substitute.csv","2026-05-25"
"DJ39","? Unique","Diben Drink Vanille 200ml   (4)","","Sonstige medizinische Produkte","","604","","Product without substitute.csv","2026-05-25"
"SX83","? Unique","Milupa Aptamil Eiweiß+ Portionsbeutel 1g   $  (50)","","Atemwege & Ernährung","","600","","Product without substitute.csv","2026-05-25"
"SV91","? Unique","Hipp Äpfel mit Bananen 190g nach dem 5.Monat   (6)","","Atemwege & Ernährung","","480","","Product without substitute.csv","2026-05-25"
"SW57","? Unique","Hipp Sondennahrung Karotte-Kürbis hochkalorisch 500ml   (12)","","Atemwege & Ernährung","","468","","Product without substitute.csv","2026-05-25"
"FR73","? Unique","Diben Drink Waldfrucht 200ml   (4)","","Sonstige medizinische Produkte","","468","","Product without substitute.csv","2026-05-25"
"FC09","? Unique","Fresubin 2 kcal DRINK Neutral 200ml   (4)","","Atemwege & Ernährung","","460","","Product without substitute.csv","2026-05-25"
"EL14","? Unique","Elemental 028 Trinknahrung Sommerfrüchte 250ml   (18)   $","","Sonstige medizinische Produkte","","450","","Product without substitute.csv","2026-05-25"
"FC33","? Unique","Fortimel Compact Energy Vanille 300 ml   (4)   $","","Sonstige medizinische Produkte","","444","","Product without substitute.csv","2026-05-25"
"PT06","? Unique","Nutricia preOP TET 200ml   (4)","","Atemwege & Ernährung","","440","","Product without substitute.csv","2026-05-25"
"FR54","? Unique","Diben Drink Cappuccino 200ml   (4)","","Sonstige medizinische Produkte","","420","","Product without substitute.csv","2026-05-25"
"FC31","? Unique","Fortimel Compact Energy Cappuccino 300 ml   (4)   $","","Sonstige medizinische Produkte","","412","","Product without substitute.csv","2026-05-25"
"GL34","? Unique","Isosource Standard Balance 500 ml   (12)","","Sonstige medizinische Produkte","","408","","Product without substitute.csv","2026-05-25"
"FR88","? Unique","Fresubin 2 kcal DRINK Waldfrucht 200ml   (24*)","","Atemwege & Ernährung","","388","","Product without substitute.csv","2026-05-25"
"RF82","? Unique","Restoric nephro intensiv Sondennahrung 500ml   (12)","","Atemwege & Ernährung","","372","","Product without substitute.csv","2026-05-25"
"PR39","? Unique","Instant protein Pulver (Resource) Dose 400g","","Sonstige medizinische Produkte","","355","","Product without substitute.csv","2026-05-25"
"FR87","? Unique","Fresubin 2 kcal DRINK Vanille 200ml   (24)","","Atemwege & Ernährung","","332","","Product without substitute.csv","2026-05-25"
